id,Description,Seller Message,Created (UTC),Amount,Amount Refunded,Currency,Status,Customer ID,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card Address Country,Card Issue Country,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Payment Source Type,Destination,Transfer,Interchange Costs,Merchant Service Charge,Transfer Group,PaymentIntent ID,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1GNPrnGF2YxxrSPIVtdnhyEs,Invoice 7E0BCCF4-0007,Payment complete.,2020-03-16 20:48,"49,00","0,00",usd,Paid,cus_Fp4KoWQBvcdw1j,true,src_1FJQBEGF2YxxrSPIjv69Nyb9,MasterCard,prepaid,12,2021,us,US,,pass,pass,in_1GNOveGF2YxxrSPIFue6HIn5,7E0BCCF4-0007,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","0,99",,pi_1GNPrnGF2YxxrSPINAdkwkOq,US 2020-2484,
ch_1GNP1RGF2YxxrSPIRWV67Ena,Charge for payment d072fd37-a086-4de4-9880-1699025ebd03,Payment complete.,2020-03-16 19:54,"49,00","0,00",usd,Paid,cus_GkN07qriTxKpdu,true,src_1GCsGeGF2YxxrSPI4fPxyYts,Visa,debit,10,2023,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","0,99",,,,US
ch_1GNOxcGF2YxxrSPImUtbdsAg,Charge for payment 57a0df10-f1b8-4e8d-afa7-cd4ee202e26b,Payment complete.,2020-03-16 19:50,"49,00","0,00",usd,Paid,cus_GYkmwzUgq0Ovlx,true,src_1G1dE1GF2YxxrSPIE4hjMpM7,Visa,debit,7,2020,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","0,99",,,,US
ch_1GNOtWGF2YxxrSPI4O98vzgf,Invoice 88F65F3-0024,Payment complete.,2020-03-16 19:46,"49,00","0,00",usd,Paid,cus_CZw51HjxdY88Dq,true,src_1FzStGGF2YxxrSPIBaMgh14G,MasterCard,credit,8,2024,us,US,,pass,pass,in_1GLDUYGF2YxxrSPIojWPC8wZ,88F65F3-0024,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,84",,pi_1GLEQeGF2YxxrSPIkyKUsvNk,US 2020-2481,
ch_1GNOmhGF2YxxrSPIDhw5YH9q,Invoice E690C56-0013,Payment complete.,2020-03-16 19:39,"49,00","0,00",usd,Paid,cus_Ei7fYYbU1VYB03,true,src_1EEhOuGF2YxxrSPI1H0nBPfP,MasterCard,debit,4,2021,us,US,,pass,fail,in_1GNNqYGF2YxxrSPIDZSdJasp,E690C56-0013,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","0,99",,pi_1GNOmhGF2YxxrSPIqQogmulX,US 2020-2480,
ch_1GNOefGF2YxxrSPIAIMWgocL,Charge for payment 78132923-0a02-4a1f-8aaf-1f5dffe40d9b,Payment complete.,2020-03-16 19:31,"49,00","0,00",usd,Paid,cus_GvF88SWRFhfJCh,true,src_1GNOe6GF2YxxrSPItoAJbZ0F,Visa,debit,10,2020,us,US,pass,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","0,99",,,,US
ch_1GNNMFGF2YxxrSPI1R1Ici7n,Invoice 279AFAF-0057,The bank returned the decline code `stolen_card`.,2020-03-16 18:08,"49,00","0,00",usd,Failed,cus_Bpk3DBFRCnIB4M,false,src_1FePJHGF2YxxrSPIzFin4MlZ,MasterCard,debit,7,2023,us,US,,unavailable,unavailable,in_1GMGzNGF2YxxrSPIDEOOlJm5,279AFAF-0057,card,,,"0,00","0,00",,pi_1GMHvWGF2YxxrSPIKD56Zwpd,,
ch_1GNLjGGF2YxxrSPI9Oo7GaFo,Invoice 1FC2854F-0010,Payment complete.,2020-03-16 16:23,"49,00","0,00",usd,Paid,cus_FGXH3z87yulb3C,true,src_1Em0BSGF2YxxrSPIZpEB5X5g,Visa,credit,9,2023,us,US,,pass,pass,in_1GNKn9GF2YxxrSPINrPyA9Sm,1FC2854F-0010,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,84",,pi_1GNLjGGF2YxxrSPIzby2kzbQ,US 2020-2476,
ch_1GNKpaGF2YxxrSPIlxaJmsv3,Invoice CE903E0-0013,Payment complete.,2020-03-16 15:26,"49,00","0,00",usd,Paid,cus_Ei3ZjvEOYif83X,true,src_1EEdSDGF2YxxrSPIn6m9xSot,Visa,credit,7,2023,us,US,,pass,pass,in_1GNJtMGF2YxxrSPI3BrE2fJU,CE903E0-0013,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,84",,pi_1GNKpaGF2YxxrSPI64vEou0N,US 2020-2475,
ch_1GNKAoGF2YxxrSPIP7EQtMCa,Invoice 41CEC37F-0009,Payment complete.,2020-03-16 14:44,"49,00","0,00",usd,Paid,cus_FRkR0g8RuFpihv,true,src_1Ewqw3GF2YxxrSPISdjkOgSG,Visa,credit,6,2022,us,US,,pass,pass,in_1GNJEgGF2YxxrSPIOwQy9Sxe,41CEC37F-0009,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,84",,pi_1GNKAoGF2YxxrSPI1h7cJ3ey,US 2020-2474,
ch_1GNCiHGF2YxxrSPIMev1KWks,Invoice 32242F66-0011,Payment complete.,2020-03-16 06:46,"49,00","0,00",usd,Paid,cus_F4lx0FAMKTJyNn,true,src_1EacPQGF2YxxrSPIxearIVci,MasterCard,debit,4,2022,us,US,,pass,pass,in_1GNBm5GF2YxxrSPI9oaNJnTk,32242F66-0011,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GNCiHGF2YxxrSPIjeZBPe6v,US 2020-2472,
ch_1GNAsOGF2YxxrSPIvrb96Tvx,Invoice D6FDAD3-0014,Payment complete.,2020-03-16 04:48,"49,00","0,00",usd,Paid,cus_EXOxH2ibUzfftV,true,src_1E4K80GF2YxxrSPIa4qiW9uQ,American Express,credit,5,2022,,US,,pass,,in_1GN9wIGF2YxxrSPI1JpKnoZM,D6FDAD3-0014,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,,,,pi_1GNAsOGF2YxxrSPIeg3uM8hN,US 2020-2469,
ch_1GN9AdGF2YxxrSPISXX0zfAn,Invoice 25287EA-0013,Payment complete.,2020-03-16 02:59,"49,00","0,00",usd,Paid,cus_EhrWo05tN6f33p,true,src_1EERlqGF2YxxrSPIq1j24UTL,MasterCard,debit,8,2021,,US,,pass,,in_1GN8ETGF2YxxrSPIQCHfC443,25287EA-0013,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GN9AcGF2YxxrSPIOvAjL595,US 2020-2464,
ch_1GN93kGF2YxxrSPIoy2kKbfO,Charge for payment 8b746898-f22d-433d-b216-1e8f43a9f442,Payment complete.,2020-03-16 02:52,"49,00","0,00",usd,Paid,cus_Gk6cRE48oDV1PP,true,src_1GCcAxGF2YxxrSPIa7ZOklRT,Visa,debit,9,2024,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,,,US
ch_1GN7ofGF2YxxrSPIvVwqd82N,Invoice 4B0ECEE-0022,Payment complete.,2020-03-16 01:32,"49,00","0,00",usd,Paid,cus_D68vv50Vj6sQYS,true,src_1FfFCTGF2YxxrSPI2qotVvvR,MasterCard,debit,7,2022,us,US,,pass,pass,in_1GN6sYGF2YxxrSPIUyChLs2T,4B0ECEE-0022,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GN7ofGF2YxxrSPI90lRgQz0,US 2020-2461,
ch_1GN7BfGF2YxxrSPIDAw1OTg2,Charge for payment 0bc0b493-fe30-4bd0-8973-1730e54608fe,Payment complete.,2020-03-16 00:52,"49,00","0,00",usd,Paid,cus_Gk4El0KpUUFtoo,true,src_1GCa1ZGF2YxxrSPI6n4MXG5y,Visa,debit,9,2023,us,US,,fail,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,87","0,63",,,,US
ch_1GN5OrGF2YxxrSPIG4QKFfuL,Invoice 68C1508C-0006,The bank returned the decline code `insufficient_funds`.,2020-03-15 22:57,"49,00","0,00",usd,Failed,cus_FzxK0XGIxccmRc,false,src_1FTxuRGF2YxxrSPITuaptZvW,Visa,credit,9,2022,us,US,,fail,fail,in_1GN4SaGF2YxxrSPI4s7snikk,68C1508C-0006,card,,,"0,00","0,00",,pi_1GN5OqGF2YxxrSPImYpqbyCa,,
ch_1GN5JzGF2YxxrSPIl4uUxI5T,Charge for payment 5bdb4b68-ad0d-4e90-8e45-ac2f75dfcecd,Payment complete.,2020-03-15 22:52,"49,00","0,00",usd,Paid,cus_GuvAbjzBrFDlDp,true,src_1GN5ILGF2YxxrSPI67u9bDYB,Visa,credit,12,2023,us,US,pass,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,,,US
ch_1GN4LPGF2YxxrSPIZMxoRwVW,Charge for payment 8444c109-5e47-482e-acbe-730ca1823b44,The bank returned the decline code `do_not_honor`.,2020-03-15 21:50,"49,00","0,00",usd,Failed,cus_Gk1pCDKrODks6U,false,src_1GCXkWGF2YxxrSPI9dOPuNYL,Visa,debit,1,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GN47sGF2YxxrSPI4AgZj2BN,Charge for payment 73bc2317-6b14-4feb-adfb-4b9b833746b5,The bank returned the decline code `do_not_honor`.,2020-03-15 21:36,"49,00","0,00",usd,Failed,cus_Gutv4p7FmjclIS,false,src_1GN47FGF2YxxrSPIH22DbvLX,Visa,credit,9,2022,us,US,pass,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GN3wtGF2YxxrSPIWfsCz4im,Invoice 95943268-0005,The bank returned the decline code `insufficient_funds`.,2020-03-15 21:24,"49,00","0,00",usd,Failed,cus_GAQkhgPPds0rP4,false,src_1Fe5s7GF2YxxrSPIMMbaizae,Visa,debit,2,2020,us,US,,pass,pass,in_1GLxZzGF2YxxrSPIoNwGhQGN,95943268-0005,card,,,"0,00","0,00",,pi_1GLyWBGF2YxxrSPI55XAvRwu,,
ch_1GN3jiGF2YxxrSPITRvPqmC6,Invoice 611B872D-0006,Payment complete.,2020-03-15 21:11,"49,00","0,00",usd,Paid,cus_FzwBT1jx6tzme4,true,src_1FTwBMGF2YxxrSPIGOmo1m7R,Visa,debit,11,2023,us,IE,,unavailable,unavailable,in_1GN2nGGF2YxxrSPIvXHeobwv,611B872D-0006,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,08","0,77",,pi_1GN3jiGF2YxxrSPIRdGJd1rW,US 2020-2458,
ch_1GN3TRGF2YxxrSPIx0mZxKuy,Invoice E448525-0016,Payment complete.,2020-03-15 20:54,"49,00","0,00",usd,Paid,cus_EA3J0DxfGuTp1R,true,src_1DhjCBGF2YxxrSPIuDQEJ7gU,Visa,credit,5,2020,,US,,pass,,in_1GN2WsGF2YxxrSPIfnrzYoA3,E448525-0016,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GN3TRGF2YxxrSPIGU0hRSTj,US 2020-2457,
ch_1GN2hOGF2YxxrSPIZ8qfKah5,Invoice B4CEA5DB-0008,Payment complete.,2020-03-15 20:04,"49,00","0,00",usd,Paid,cus_Fd4MS4Jw6p2Rby,true,src_1F7oDKGF2YxxrSPIRlbIiNKh,Visa,debit,8,2023,us,US,,pass,pass,in_1GN1lFGF2YxxrSPIFoksct4Q,B4CEA5DB-0008,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GN2hOGF2YxxrSPIKt9k1cRJ,US 2020-2455,
ch_1GN214GF2YxxrSPIAJ24oTWL,Invoice F0C9E08C-0003,Payment complete.,2020-03-15 19:20,"49,00","0,00",usd,Paid,cus_GYNDC0uwMSeL7k,true,src_1G1GSqGF2YxxrSPIbb2hjhPm,Visa,debit,4,2024,us,US,,pass,pass,in_1GN14AGF2YxxrSPI5VMloBD8,F0C9E08C-0003,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GN214GF2YxxrSPIVvk97YFl,US 2020-2454,
ch_1GN1nyGF2YxxrSPI1NFB7dfg,Invoice AF6BB79-0015,Payment complete.,2020-03-15 19:07,"49,00","0,00",usd,Paid,cus_Ccv4guiPgVWAki,true,src_1DswIlGF2YxxrSPIiD8OLoe4,Visa,credit,12,2023,,US,,pass,,in_1GN0rMGF2YxxrSPIGK8tCjZZ,AF6BB79-0015,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GN1nyGF2YxxrSPI58AcqcAL,US 2020-2453,
ch_1GN1XeGF2YxxrSPIa8C20Kc3,Invoice 879FF2A-0014,Payment complete.,2020-03-15 18:50,"49,00","0,00",usd,Paid,cus_EXFJhSE7JmqI1q,true,src_1E4AoyGF2YxxrSPIStI3LriG,American Express,credit,12,2020,,US,,fail,,in_1GN0bVGF2YxxrSPIRkA5hGCJ,879FF2A-0014,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,,,,pi_1GN1XeGF2YxxrSPIvOmFphwA,US 2020-2452,
ch_1GMys1GF2YxxrSPIV709Kvhh,Invoice 203A6E48-0007,Payment complete.,2020-03-15 15:59,"49,00","0,00",usd,Paid,cus_FocQwsSXnYhnHS,true,src_1FIzAqGF2YxxrSPIVdhVQzWg,Visa,credit,10,2020,us,US,,pass,pass,in_1GMxvsGF2YxxrSPIvy0BEWQ8,203A6E48-0007,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMys0GF2YxxrSPI2EKUjo8G,US 2020-2449,
ch_1GMyjhGF2YxxrSPId5p7CCZ0,Charge for payment e58479fd-5f5f-4c7f-a573-ccc381d2000f,Payment complete.,2020-03-15 15:50,"49,00","0,00",usd,Paid,cus_Gjvqal6bptimK7,true,src_1GCRxyGF2YxxrSPI1SWIPiYz,Visa,credit,10,2022,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,,,US
ch_1GMyeJGF2YxxrSPIZDSBy8dH,Invoice 0EEFD2D4-0011,Payment complete.,2020-03-15 15:45,"49,00","0,00",usd,Paid,cus_F4XQ7zkJybtcSQ,true,src_1EaOLYGF2YxxrSPIipW5wMo2,Visa,debit,1,2023,us,US,,pass,pass,in_1GMxiAGF2YxxrSPI5taeODK8,0EEFD2D4-0011,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMyeJGF2YxxrSPIxnu0oAnN,US 2020-2446,
ch_1GMxp9GF2YxxrSPI9Ks34FAB,Charge for payment 1ad10d68-81cd-4d49-8a65-30732894e92c,Payment complete.,2020-03-15 14:52,"49,00","0,00",usd,Paid,cus_GjvNZloP0Adm7T,true,src_1GCRWnGF2YxxrSPIX5Gkg4A9,Visa,debit,11,2022,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,,,US
ch_1GMvMvGF2YxxrSPIztTb64di,Charge for payment 5e28e662-a197-40d1-891a-808668d123c2,The bank returned the decline code `do_not_honor`.,2020-03-15 12:15,"49,00","0,00",usd,Failed,cus_GgRN228M6l4Hhu,false,src_1G94QdGF2YxxrSPIfHC7pVWw,Visa,debit,11,2024,us,US,,fail,fail,,,card,,,"0,00","0,00",,,,US
ch_1GMrcfGF2YxxrSPI7tGGxoKO,Charge for payment 0ea43408-ee48-48f2-bff5-0718f7ff7198,The bank returned the decline code `do_not_honor`.,2020-03-15 08:15,"49,00","0,00",usd,Failed,cus_Gaz70FBIL8S6x8,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,us,US,,unavailable,unavailable,,,card,,,"0,00","0,00",,,,US
ch_1GMqPwGF2YxxrSPI16LtDAIY,Charge for payment 33d8d461-ecbd-49d5-9b45-c81ac470c0cc,Payment complete.,2020-03-15 06:57,"49,00","0,00",usd,Paid,cus_GjnErTTtsQXH77,true,src_1GCJdyGF2YxxrSPIdHy6toR1,Visa,debit,8,2024,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,,,US
ch_1GMpNUGF2YxxrSPIntmvqlTq,Invoice A218E508-0007,Payment complete.,2020-03-15 05:51,"49,00","0,00",usd,Paid,cus_FoScZ81KR6vRjJ,true,src_1FIpe6GF2YxxrSPIMIQRwJht,MasterCard,credit,2,2024,us,US,,pass,pass,in_1GMoRIGF2YxxrSPICDGKuipd,A218E508-0007,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMpNTGF2YxxrSPIetWxJcsy,US 2020-2442,
ch_1GMoQkGF2YxxrSPIcA1W3RCo,Invoice C68E274-0015,Payment complete.,2020-03-15 04:50,"49,00","0,00",usd,Paid,cus_BqKR9hVeM1MyuF,true,src_1ElSs9GF2YxxrSPIiIdXYm4g,Visa,credit,9,2019,us,US,,pass,pass,in_1GMnUWGF2YxxrSPI7pk64IEW,C68E274-0015,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMoQkGF2YxxrSPIQJCC1ian,US 2020-2441,
ch_1GMnceGF2YxxrSPIVL73yAct,Invoice 81CF14D-0013,The bank returned the decline code `insufficient_funds`.,2020-03-15 03:58,"49,00","0,00",usd,Failed,cus_Ehp7WHEEDluoE0,false,src_1F7ZAKGF2YxxrSPIR2bcYv04,Visa,prepaid,10,2020,us,US,,fail,fail,in_1GMmgWGF2YxxrSPIo4TieK4I,81CF14D-0013,card,,,"0,00","0,00",,pi_1GMnceGF2YxxrSPIujavYhqB,,
ch_1GMn6qGF2YxxrSPIX7RD5Zgn,Invoice AB1723E7-0006,Payment complete.,2020-03-15 03:25,"49,00","0,00",usd,Paid,cus_Fzf3L5hbOwzdeO,true,src_1FTfiZGF2YxxrSPIdeejVMUB,Visa,credit,9,2020,us,US,,pass,pass,in_1GMmAbGF2YxxrSPIc0hobvBV,AB1723E7-0006,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMn6pGF2YxxrSPIh6mUYl8h,US 2020-2440,
ch_1GMmYEGF2YxxrSPIcheK2mOZ,Charge for payment 98834fe5-c96d-415f-af10-e02542fba15f,Payment complete.,2020-03-15 02:50,"49,00","0,00",usd,Paid,cus_GjjAnhCiQE3h8y,true,src_1GCFgpGF2YxxrSPIwtowGYYs,Visa,debit,8,2023,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,,,US
ch_1GMmY0GF2YxxrSPIBCcqXJ5x,Invoice F07C7261-0004,Payment complete.,2020-03-15 02:49,"49,00","0,00",usd,Paid,cus_GMVFqnxKobyO7U,true,src_1FpmEJGF2YxxrSPIAZJv8M3v,Visa,debit,3,2022,us,US,,pass,pass,in_1GMlboGF2YxxrSPIu5iRdpUq,F07C7261-0004,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMmXwGF2YxxrSPITVFrCgpt,US 2020-2438,
ch_1GMl7sGF2YxxrSPIu6m4Yaok,Invoice 2F92D49F-0006,Payment complete.,2020-03-15 01:18,"49,00","0,00",usd,Paid,cus_Fzd0pRyFSTfauG,true,src_1FTdjsGF2YxxrSPIidCLYnUg,Visa,credit,2,2023,us,US,,pass,pass,in_1GMkBmGF2YxxrSPI35jM32Zs,2F92D49F-0006,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMl7rGF2YxxrSPIYCnQeD9E,US 2020-2436,
ch_1GMkHUGF2YxxrSPIdzNmEzj9,Invoice 628DC9D8-0009,Payment complete.,2020-03-15 00:24,"49,00","0,00",usd,Paid,cus_FR9G5tvh9JPZze,true,src_1EwH2nGF2YxxrSPIozcdLA0v,Visa,credit,2,2024,us,US,,pass,pass,in_1GMjLJGF2YxxrSPI26isc6n5,628DC9D8-0009,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMkHUGF2YxxrSPIaMQqO8Bv,US 2020-2435,
ch_1GMiG0GF2YxxrSPIlEZ8bnOp,Charge for payment 2edc07d9-525a-4365-bcfd-524b9f25f909,The bank returned the decline code `insufficient_funds`.,2020-03-14 22:15,"49,00","0,00",usd,Failed,cus_GhMQn2MMmzAgyC,false,src_1G9xgqGF2YxxrSPIQWVn47ji,MasterCard,prepaid,12,2021,us,US,,pass,pass,,,card,,,"0,00","0,00",,,,US
ch_1GMhaMGF2YxxrSPIBnqLYFoW,Invoice 660B1F84-0008,Payment complete.,2020-03-14 21:31,"49,00","0,00",usd,Paid,cus_FciZrpw0iSPd3l,true,src_1F7T7tGF2YxxrSPIBmVYNywk,Visa,debit,11,2022,us,US,,fail,fail,in_1GMge9GF2YxxrSPICuJ0CvzE,660B1F84-0008,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMhaLGF2YxxrSPIwhCdPkwS,US 2020-2430,
ch_1GMgxdGF2YxxrSPITYGp21pw,Invoice 0E1C061B-0007,Payment complete.,2020-03-14 20:51,"49,00","0,00",usd,Paid,cus_FoJvgU8ylxSExg,true,src_1FIhGPGF2YxxrSPID7PYRtVZ,MasterCard,debit,12,2022,us,US,,pass,pass,in_1GMg1UGF2YxxrSPIizW2vX8Q,0E1C061B-0007,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMgxdGF2YxxrSPIW1mcuAGV,US 2020-2428,
ch_1GMgrtGF2YxxrSPITkHwinVZ,Invoice 5937F2E6-0005,Payment complete.,2020-03-14 20:46,"49,00","0,00",usd,Paid,cus_GBAbm1WaUFJkzP,true,src_1FeoG2GF2YxxrSPIgGY5H6VG,American Express,credit,6,2022,us,US,,pass,pass,in_1GMfviGF2YxxrSPItUmO2Ior,5937F2E6-0005,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,,,,pi_1GMgrtGF2YxxrSPIkPCaGk9f,US 2020-2427,
ch_1GMgCsGF2YxxrSPIGr80ymnR,Invoice 52A8F44-0010,Payment complete.,2020-03-14 20:03,"49,00","0,00",usd,Paid,cus_DMaX6voGMbiI94,true,src_1EwCvWGF2YxxrSPI8ChUU4mR,Visa,debit,9,2020,us,US,,pass,pass,in_1GMfGfGF2YxxrSPI1TcLMuxL,52A8F44-0010,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMgCsGF2YxxrSPIGhKqYxj2,US 2020-2426,
ch_1GMgAYGF2YxxrSPIUp5JVSvs,Charge for payment de7a1913-cca5-40a6-8f46-1d5f3fb9d303,Payment complete.,2020-03-14 20:01,"49,00","0,00",usd,Paid,cus_GuVAPkfdL3kclZ,true,src_1GMgA2GF2YxxrSPIpzGRhK4s,Visa,debit,10,2022,us,US,pass,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,,,US
ch_1GMeaXGF2YxxrSPI4plVBI2W,Invoice 51C1FA7D-0008,Payment complete.,2020-03-14 18:19,"49,00","0,00",usd,Paid,cus_FcfTLVGnwIz2ZW,true,src_1F7Q7kGF2YxxrSPIp6h8t5oO,MasterCard,credit,10,2020,us,US,,pass,pass,in_1GMdePGF2YxxrSPIAZr4CHd0,51C1FA7D-0008,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMeaXGF2YxxrSPI1LEcuE2f,US 2020-2423,
ch_1GMcpwGF2YxxrSPI1TPHGpgQ,Invoice 09FFE4A-0015,Payment complete.,2020-03-14 16:27,"49,00","0,00",usd,Paid,cus_ELDnR0RhGXVPCi,true,card_1GE0qPGF2YxxrSPIyUnnSJKt,Visa,credit,12,2023,USA,US,,pass,pass,in_1GMbtkGF2YxxrSPIuYBAVl4a,09FFE4A-0015,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMcpvGF2YxxrSPIqTexJbbh,US 2020-2422,
ch_1GMbkRGF2YxxrSPIXN5bXo2U,Invoice B7358811-0003,The bank returned the decline code `insufficient_funds`.,2020-03-14 15:17,"49,00","0,00",usd,Failed,cus_GXw538sU9idbXt,false,src_1G0qD4GF2YxxrSPIDi7IiSue,Visa,debit,8,2022,us,US,,pass,pass,in_1GMaoMGF2YxxrSPIdQjYjpcT,B7358811-0003,card,,,"0,00","0,00",,pi_1GMbkQGF2YxxrSPIq5Tg35bX,,
ch_1GMbWjGF2YxxrSPIy7BLZ74E,Invoice 5C65964-0013,Payment complete.,2020-03-14 15:03,"49,00","0,00",usd,Paid,cus_EhIlZLYWfBlHnG,true,src_1EDu99GF2YxxrSPI5jsE24aJ,Visa,credit,9,2019,us,US,,pass,pass,in_1GMaaXGF2YxxrSPIvrLStSF0,5C65964-0013,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,65","0,85",,pi_1GMbWiGF2YxxrSPIlAE4mqSY,US 2020-2420,
ch_1GMbVtGF2YxxrSPIrLdP3Hj5,Invoice 20059E0F-0003,Payment complete.,2020-03-14 15:02,"49,00","0,00",usd,Paid,cus_GXvqhZr8Cdp4ij,true,src_1G0py4GF2YxxrSPItCF4MAAm,Visa,debit,10,2020,us,US,,pass,pass,in_1GMaZhGF2YxxrSPI9w9jDdS0,20059E0F-0003,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMbVtGF2YxxrSPI0rHMzb1z,US 2020-2419,
ch_1GMbJZGF2YxxrSPImDf3SQQB,Charge for payment 625c667f-5799-4000-86be-b7ef7ecbd4b6,Payment complete.,2020-03-14 14:50,"49,00","0,00",usd,Paid,cus_GjYAr62iHAQLqW,true,src_1GC53XGF2YxxrSPIMFFcX5Wp,Visa,debit,9,2023,us,US,,pass,pass,,,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,,,US
ch_1GMazlGF2YxxrSPIvchURHXR,Invoice E566FE5-0026,Payment complete.,2020-03-14 14:29,"49,00","0,00",usd,Paid,cus_DSUihBv2UYTj4Q,true,src_1FIbJZGF2YxxrSPI7bxcS9RC,Visa,debit,2,2022,us,US,,pass,pass,in_1GMa3bGF2YxxrSPIPc1Dm2YS,E566FE5-0026,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMazkGF2YxxrSPIH1TgpTFN,US 2020-2417,
ch_1GMZrRGF2YxxrSPI5jjjtioW,Invoice 0025F7B-0013,Payment complete.,2020-03-14 13:17,"49,00","0,00",usd,Paid,cus_EhH2subs3uotQo,true,src_1EDsTpGF2YxxrSPIbJrmwZS7,Visa,debit,8,2023,,US,,pass,,in_1GMYvKGF2YxxrSPI2RgJ6fq2,0025F7B-0013,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,"0,50","1,00",,pi_1GMZrQGF2YxxrSPIiTdQ1Cw1,US 2020-2415,
ch_1GMYcPGF2YxxrSPIWtzYbHWM,Invoice 5A71E95C-0006,Payment complete.,2020-03-14 11:57,"49,00","0,00",usd,Paid,cus_FzQ4wGwou0rhOJ,true,src_1FTRDyGF2YxxrSPIKaSFXdvf,American Express,credit,7,2020,us,US,,pass,pass,in_1GMXgJGF2YxxrSPIUE7Ob9jb,5A71E95C-0006,card,,po_1GOD6FGF2YxxrSPIPM2GHJHQ,,,,pi_1GMYcOGF2YxxrSPIzqFmA15A,US 2020-2413,
