id,Description,Seller Message,Created (UTC),Amount,Currency,Status,Statement Descriptor,Customer ID,Customer Description,Customer Email,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Transfer,Merchant Service Charge,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1G8w3WGF2YxxrSPIBYtRL9qn,Invoice B71414C-0038,The bank returned the decline code `transaction_not_allowed`.,2020-02-05 22:09,"49,00",usd,Failed,mySugr Bundle US,cus_Bs7SuzMaZ6eRhV,,,false,card_1FTcPTGF2YxxrSPIhyNMUy4o,MasterCard,debit,1,2022,,,,in_1G7pefGF2YxxrSPIFABv4p89,B71414C-0038,,"0,00",,
ch_1G8v79GF2YxxrSPIfJhXodvd,Invoice 55C09CC4-0009,The bank returned the decline code `do_not_honor`.,2020-02-05 21:08,"49,00",usd,Failed,mySugr Bundle US,cus_F9UUKDAVgyAHtN,,,false,src_1EfBV4GF2YxxrSPIoAt9E3FR,Visa,debit,8,2021,,unavailable,unavailable,in_1G60GrGF2YxxrSPIc768GMFE,55C09CC4-0009,,"0,00",,
ch_1G8uxZGF2YxxrSPISmlQ8IYl,Invoice 7E157558-0010,Payment complete.,2020-02-05 20:58,"49,00",usd,Paid,mySugr Bundle US,cus_EvcvgmTPLvKvM3,,,true,src_1EyOB6GF2YxxrSPIw7LF5EcU,Visa,credit,12,2022,,,,in_1G3SjMGF2YxxrSPIFPN3MkKr,7E157558-0010,po_1GAQheGF2YxxrSPIxMDnziCM,"0,85",US 2020-1156,
ch_1G8tyvGF2YxxrSPIB8CuWMVu,Charge for payment b39a0957-64ec-48b4-8c3b-3814c0db04a6,Payment complete.,2020-02-05 19:56,"49,00",usd,Paid,,cus_GgGVVZb0t5vFJ9,,,true,src_1G8ty8GF2YxxrSPICtEAqOZQ,American Express,credit,7,2024,pass,pass,pass,,,po_1GAQheGF2YxxrSPIxMDnziCM,,,US
ch_1G8rrwGF2YxxrSPIteuKZrEX,Invoice 852D05F7-0007,The bank returned the decline code `expired_card`.,2020-02-05 17:40,"49,00",usd,Failed,mySugr Bundle US,cus_FYA0hWOPjN4NX4,,,false,src_1F33gOGF2YxxrSPI3Z2TzVY9,Visa,debit,11,2019,,pass,pass,in_1G7lNxGF2YxxrSPIqGXRGSdp,852D05F7-0007,,"0,00",,
ch_1G8rDDGF2YxxrSPILInl8md7,Invoice ECA6716-0029,Payment complete.,2020-02-05 16:58,"49,00",usd,Paid,mySugr Bundle US,cus_BnraFb3giSXS7l,,,true,src_1FuhdOGF2YxxrSPIOX9pqIVB,Visa,debit,11,2023,,pass,fail,in_1G5wPpGF2YxxrSPIFTVbgfm0,ECA6716-0029,po_1GAQheGF2YxxrSPIxMDnziCM,"1,00",US 2020-1152,
ch_1G8qb0GF2YxxrSPI7ASmvnED,Invoice D15E166-0015,Payment complete.,2020-02-05 16:19,"49,00",usd,Paid,mySugr Bundle US,cus_D6z7QXxiFurdjy,,,true,src_1ELtdrGF2YxxrSPIZhWbzT71,MasterCard,credit,8,2022,,pass,pass,in_1G8pUBGF2YxxrSPIp9RcUcha,D15E166-0015,po_1GAQheGF2YxxrSPIxMDnziCM,"0,85",US 2020-1151,
ch_1G8q3YGF2YxxrSPI1OYGxvez,Invoice 7CBC832C-0003,Payment complete.,2020-02-05 15:44,"49,00",usd,Paid,mySugr Bundle US,cus_GIxRy2gQWlAOiP,,,true,src_1FmLW4GF2YxxrSPIvhtPNkPE,Visa,credit,2,2020,,pass,pass,in_1G8p58GF2YxxrSPIjF6YFlr1,7CBC832C-0003,po_1GAQheGF2YxxrSPIxMDnziCM,"0,85",US 2020-1148,
ch_1G8pzdGF2YxxrSPIc8jqPT8o,Invoice 36FCC2D-0026,Payment complete.,2020-02-05 15:40,"49,00",usd,Paid,mySugr Bundle US,cus_DEgUi8GtWkondC,,,true,src_1Ei0FhGF2YxxrSPIRZtACIV6,Visa,credit,11,2023,,pass,pass,in_1G8p1WGF2YxxrSPIWIwCtJtT,36FCC2D-0026,po_1GAQheGF2YxxrSPIxMDnziCM,"0,85",US 2020-1147,
ch_1G8ozzGF2YxxrSPIzPIcL6Ds,Invoice 7A4801CB-0005,The bank returned the decline code `do_not_honor`.,2020-02-05 14:37,"49,00",usd,Failed,mySugr Bundle US,cus_Fuxt0keQMliIeW,,,false,src_1FP7xHGF2YxxrSPIww3SvUjl,Visa,debit,1,2020,,pass,pass,in_1G7ia4GF2YxxrSPIisWKYJxx,7A4801CB-0005,,"0,00",,
ch_1G8nsHGF2YxxrSPI78VdlMnO,Invoice A9FBDB7C-0003,Payment complete.,2020-02-05 13:25,"49,00",usd,Paid,mySugr Bundle US,cus_GIvDztV6zfUxV3,,,true,src_1FmJJhGF2YxxrSPITL8sm0Ys,Visa,credit,5,2020,,pass,pass,in_1G8mvHGF2YxxrSPItRuwrUqt,A9FBDB7C-0003,po_1GAQheGF2YxxrSPIxMDnziCM,"0,85",US 2020-1146,
ch_1G8nHwGF2YxxrSPIBmwAo2SW,Charge for payment 3e1fc680-045a-4c1f-9a35-f96b0e78a150,Payment complete.,2020-02-05 12:47,"49,00",usd,Paid,,cus_Gg9acHQIzQAqij,,,true,src_1G8nHIGF2YxxrSPIRekDOaWz,MasterCard,debit,9,2020,pass,pass,pass,,,po_1GAQheGF2YxxrSPIxMDnziCM,"1,01",,US
ch_1G8lHZGF2YxxrSPIxWxSxNpK,Invoice 812C00CD-0008,Payment complete.,2020-02-05 10:38,"49,00",usd,Paid,mySugr Bundle US,cus_FNYp4yrmakG04p,,,true,src_1EsnhzGF2YxxrSPIMG82nDn6,Visa,debit,1,2023,,fail,fail,in_1G8kBJGF2YxxrSPIAlPpVEFP,812C00CD-0008,po_1GAQheGF2YxxrSPIxMDnziCM,"0,62",US 2020-1144,
ch_1G8k4aGF2YxxrSPINhj3IRLy,Invoice 0A846E6-0026,The bank returned the decline code `insufficient_funds`.,2020-02-05 09:21,"49,00",usd,Failed,mySugr Bundle US,cus_ChT77w1egaiUWU,,,false,src_1FVw4qGF2YxxrSPIUvkgO5Fu,Visa,credit,8,2022,,pass,pass,in_1G3HvnGF2YxxrSPIEyoaq5dm,0A846E6-0026,,"0,00",,
ch_1G8e3pGF2YxxrSPIW4EtH7jt,Charge for payment 887f077d-5b91-4e41-8fc6-1b31004a7235,Payment complete.,2020-02-05 02:56,"49,00",usd,Paid,,cus_Gg03GmtTaFdzQ1,,,true,src_1G8e2lGF2YxxrSPIDG5SBpy3,Visa,debit,3,2023,pass,pass,pass,,,po_1GAQheGF2YxxrSPIxMDnziCM,"1,00",,US
ch_1G8croGF2YxxrSPITllqjcyn,Invoice 9FBEEB9-0013,Payment complete.,2020-02-05 01:39,"49,00",usd,Paid,mySugr Bundle US,cus_ETEASudTSJZ9aS,,,true,src_1E0HhXGF2YxxrSPIWkr3Wl2q,Visa,debit,5,2021,,pass,,in_1G8bfhGF2YxxrSPIUSzXu4o6,9FBEEB9-0013,po_1GAQheGF2YxxrSPIxMDnziCM,"1,00",US 2020-1140,
ch_1G8ajfGF2YxxrSPIUcz0m9VH,Invoice 597675B-0014,Payment complete.,2020-02-04 23:23,"49,00",usd,Paid,mySugr Bundle US,cus_EHaBww9QKa5ALs,,,true,src_1Dp10vGF2YxxrSPI2CP6sTz1,Visa,credit,5,2019,,pass,,in_1G8ZkJGF2YxxrSPIn4DQ1r4b,597675B-0014,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,63",US 2020-1138,
ch_1G8aVYGF2YxxrSPISExgFYrp,Charge for payment f38673be-0533-4f04-a434-5cbfca997168,Payment complete.,2020-02-04 23:08,"49,00",usd,Paid,,cus_GfwO9IPT2kiqNg,,,true,src_1G8aToGF2YxxrSPICtOdLgXp,MasterCard,credit,7,2023,pass,pass,pass,,,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",,US
ch_1G8a7dGF2YxxrSPIc2hNFWkU,Charge for payment 9ae1f2d9-cd75-43b5-ba72-4e03eb624361,Payment complete.,2020-02-04 22:43,"49,00",usd,Paid,,cus_GfvzWZB1ReKYLT,,,true,src_1G8a6zGF2YxxrSPIgOMUH4NG,Visa,debit,9,2021,pass,pass,pass,,,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",,US
ch_1G8ZrkGF2YxxrSPI3qdTWdne,Charge for payment 82eba70b-853e-4533-b4c0-c076d5cb51e3,Payment complete.,2020-02-04 22:27,"49,00",usd,Paid,,cus_GfvimnITUE0jq4,,,true,src_1G8ZoWGF2YxxrSPIdTj9IJ4k,Visa,credit,8,2022,pass,pass,pass,,,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",,US
ch_1G8ZpuGF2YxxrSPIl2aFYlql,Invoice ABB23CD9-0003,Payment complete.,2020-02-04 22:25,"49,00",usd,Paid,mySugr Bundle US,cus_GIghmaamEdq93o,,,true,src_1Fm5HxGF2YxxrSPIr2IptQI6,MasterCard,debit,10,2022,,pass,pass,in_1G8YsDGF2YxxrSPIaXlFUzDS,ABB23CD9-0003,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,01",US 2020-1133,
ch_1G8ZToGF2YxxrSPIviw8zXCX,Invoice E83FDB4-0015,Payment complete.,2020-02-04 22:02,"49,00",usd,Paid,mySugr Bundle US,cus_E5wv7AcZAlAGX7,,,true,src_1Ddl1aGF2YxxrSPIemieuvY2,MasterCard,credit,11,2022,,pass,,in_1G8YXAGF2YxxrSPIhhjMyDnr,E83FDB4-0015,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1132,
ch_1G8Z1gGF2YxxrSPIzLGtTa2M,Invoice 35115AF5-0008,Payment complete.,2020-02-04 21:33,"49,00",usd,Paid,mySugr Bundle US,cus_FNMHu6QdrsUly3,,,true,src_1EsbY2GF2YxxrSPIuonw6jmZ,Visa,credit,6,2023,,pass,pass,in_1G8Y1bGF2YxxrSPIuomATUPi,35115AF5-0008,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1131,
ch_1G8YR6GF2YxxrSPIuLFBb6nF,Invoice 7BE53F56-0002,Payment complete.,2020-02-04 20:55,"49,00",usd,Paid,mySugr Bundle US,cus_GUHGgxLA6wtrr5,,,true,src_1FxIhwGF2YxxrSPIiIVoi113,Visa,credit,11,2022,,pass,pass,in_1G8XUaGF2YxxrSPIKg3V4eIC,7BE53F56-0002,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1130,
ch_1G8YR5GF2YxxrSPIvF5VynB6,Invoice E2727F54-0005,The bank returned the decline code `do_not_honor`.,2020-02-04 20:55,"49,00",usd,Failed,mySugr Bundle US,cus_FvoTUmcOM0ilDk,,,false,card_1FhKzgGF2YxxrSPI30vttD3Z,Visa,prepaid,2,2021,,unavailable,unavailable,in_1G8XTaGF2YxxrSPIQ4z3wUmI,E2727F54-0005,,"0,00",,
ch_1G8Xh0GF2YxxrSPIzqHRZe3b,Invoice 6E49326F-0002,Payment complete.,2020-02-04 20:08,"49,00",usd,Paid,mySugr Bundle US,cus_GUGTV9JDKrBMzD,,,true,src_1FxHw9GF2YxxrSPIwySbfYC2,Visa,debit,3,2022,,pass,pass,in_1G8WisGF2YxxrSPIowWvLn3F,6E49326F-0002,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",US 2020-1127,
ch_1G8XMbGF2YxxrSPIPYF1JjUb,Invoice C6E6ABA3-0003,Payment complete.,2020-02-04 19:47,"49,00",usd,Paid,mySugr Bundle US,cus_GIdzJZstAAKuiz,,,true,src_1Fm2hYGF2YxxrSPIbPa80AqW,Visa,credit,12,2023,,pass,pass,in_1G8WG0GF2YxxrSPIEZDyaRae,C6E6ABA3-0003,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1126,
ch_1G8WWRGF2YxxrSPIZ2LddEVO,Invoice E675674-0034,Payment complete.,2020-02-04 18:53,"49,00",usd,Paid,mySugr Bundle US,cus_BttLc16j2ZfhKk,,,true,src_1EsZ41GF2YxxrSPIhJ7Ynzrw,MasterCard,debit,1,2023,,pass,pass,in_1G8VXYGF2YxxrSPIVOfmysET,E675674-0034,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,01",US 2020-1123,
ch_1G8WKvGF2YxxrSPIt5QiAQtk,Invoice F655E6C3-0004,The bank returned the decline code `insufficient_funds`.,2020-02-04 18:41,"49,00",usd,Failed,mySugr Bundle US,cus_G7OIHu0QTBUFmv,,,false,src_1Fb9UpGF2YxxrSPI2bZl69O8,Visa,debit,8,2022,,pass,pass,in_1G8VMHGF2YxxrSPIKPonkrD7,F655E6C3-0004,,"0,00",,
ch_1G8WKuGF2YxxrSPIUh159KNo,Invoice 23F59634-0005,Payment complete.,2020-02-04 18:41,"49,00",usd,Paid,mySugr Bundle US,cus_FvU5ar6gdxPJyc,,,true,src_1FPuj0GF2YxxrSPIZhcujlAD,MasterCard,credit,8,2024,,fail,fail,in_1G8VLbGF2YxxrSPIk01PEdKG,23F59634-0005,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1122,
ch_1G8VNhGF2YxxrSPIEs97zh3F,Invoice C80DA3D-0039,The bank returned the decline code `stolen_card`.,2020-02-04 17:40,"49,00",usd,Failed,mySugr Bundle US,cus_CIjxz3iPUIAtre,,,false,src_1EaTiBGF2YxxrSPINfpUGvrh,Visa,debit,5,2024,,,,in_1G8URNGF2YxxrSPI6fYdXNlC,C80DA3D-0039,,"0,00",,
ch_1G8V5lGF2YxxrSPIt02gPWHR,Charge for payment 27a1608c-2b88-4fca-99d0-061212594e99,Payment complete.,2020-02-04 17:21,"49,00",usd,Paid,,cus_GfqnQu32PGC0NR,,,true,src_1G8V5JGF2YxxrSPIfnRAcDy0,Visa,credit,1,2021,pass,pass,fail,,,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",,US
ch_1G8UMbGF2YxxrSPIemskVp7c,Invoice 9DECB1F-0008,Payment complete.,2020-02-04 16:35,"49,00",usd,Paid,mySugr Bundle US,cus_CAWunY6y9q33ta,,,true,src_1FxEaLGF2YxxrSPIwsOfN0rv,Visa,debit,1,2023,,pass,pass,in_1G8TMxGF2YxxrSPIJMB1CvZJ,9DECB1F-0008,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",US 2020-1119,
ch_1G8TwlGF2YxxrSPI0fP8pcOA,Invoice FE142585-0003,Payment complete.,2020-02-04 16:08,"49,00",usd,Paid,mySugr Bundle US,cus_GIab9sP9D99hnK,,,true,src_1FlzOMGF2YxxrSPI2aZMBXuf,Visa,credit,6,2020,,pass,pass,in_1G8SyvGF2YxxrSPI26uQztnC,FE142585-0003,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1118,
ch_1G8TcVGF2YxxrSPI2Rn7tbfJ,Invoice F5FEB5C4-0005,Payment complete.,2020-02-04 15:47,"49,00",usd,Paid,mySugr Bundle US,cus_FvjVrmiDKjPt3m,,,true,src_1FPs1rGF2YxxrSPIn6Vptcvl,MasterCard,debit,4,2022,,pass,pass,in_1G8SevGF2YxxrSPIToKnTJTH,F5FEB5C4-0005,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,01",US 2020-1117,
ch_1G8TDuGF2YxxrSPIaT6mrtfi,Invoice C0FF0FED-0006,Payment complete.,2020-02-04 15:21,"49,00",usd,Paid,mySugr Bundle US,cus_FkUKJD6pYU3pej,,,true,src_1FEzLlGF2YxxrSPIwErCd0MV,MasterCard,credit,9,2022,,pass,pass,in_1G8SH7GF2YxxrSPIbZb7A8XF,C0FF0FED-0006,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1115,
ch_1G8SwAGF2YxxrSPIkr1KXxPT,Invoice 5D646F60-0006,Payment complete.,2020-02-04 15:03,"49,00",usd,Paid,mySugr Bundle US,cus_FkOgXNtMftaYTg,,,true,src_1FEtvuGF2YxxrSPInmABuyts,MasterCard,debit,4,2022,,pass,pass,in_1G8Rz2GF2YxxrSPIjZPdQJlH,5D646F60-0006,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,01",US 2020-1114,
ch_1G8SpbGF2YxxrSPIvpAtnPOa,Invoice D76D3ABC-0006,Payment complete.,2020-02-04 14:56,"49,00",usd,Paid,mySugr Bundle US,cus_FkTtVmGilb1Zze,,,true,src_1FEyvIGF2YxxrSPImMZmQ9Wo,MasterCard,debit,4,2022,,pass,pass,in_1G8RqfGF2YxxrSPIvWDIoLOY,D76D3ABC-0006,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,01",US 2020-1113,
ch_1G8SpaGF2YxxrSPItFyl9FFE,Invoice 7AF84A6-0010,Payment complete.,2020-02-04 14:56,"49,00",usd,Paid,mySugr Bundle US,cus_Ds2rL1fL5JioMS,,,true,src_1FxD2IGF2YxxrSPI6L0nuzs2,Visa,credit,11,2023,,pass,pass,in_1G8RoWGF2YxxrSPINYyY0EZE,7AF84A6-0010,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1112,
ch_1G8RK3GF2YxxrSPIHh6rnLrr,Invoice C8952910-0008,Payment complete.,2020-02-04 13:20,"49,00",usd,Paid,mySugr Bundle US,cus_FNELFBbamc3Tfw,,,true,src_1EsTrmGF2YxxrSPIUoa8873K,Visa,debit,6,2022,,pass,pass,in_1G8QLMGF2YxxrSPIOOOWJ5l8,C8952910-0008,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",US 2020-1109,
ch_1G8LQ2GF2YxxrSPIdaYSdFrh,Invoice 6883A573-0011,Payment complete.,2020-02-04 07:01,"49,00",usd,Paid,mySugr Bundle US,cus_Ep2i46Xa5gXYJd,,,true,src_1ELO5KGF2YxxrSPIiP9P4Of5,Visa,credit,6,2023,,pass,pass,in_1G8KSeGF2YxxrSPINykuCkAj,6883A573-0011,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1107,
ch_1G8JyxGF2YxxrSPI7yBMblKI,Invoice 77A0FFDE-0009,Payment complete.,2020-02-04 05:29,"49,00",usd,Paid,mySugr Bundle US,cus_FBrzvcWKvSw06j,,,true,src_1EuU6yGF2YxxrSPIRjx80Oem,Visa,credit,11,2023,,,,in_1G8J0mGF2YxxrSPIOEgxbj8f,77A0FFDE-0009,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1106,
ch_1G8JcyGF2YxxrSPIb643L2Wk,Invoice 2A49EEA1-0004,Payment complete.,2020-02-04 05:07,"49,00",usd,Paid,mySugr Bundle US,cus_G7BCVHykzYqMHg,,,true,src_1FawpFGF2YxxrSPIHcllrVGX,Visa,debit,1,2023,,pass,pass,in_1G8IgMGF2YxxrSPIs3jRujOF,2A49EEA1-0004,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",US 2020-1105,
ch_1G8ItKGF2YxxrSPISTp4KR1i,Invoice 673CE6D-0015,Payment complete.,2020-02-04 04:20,"49,00",usd,Paid,mySugr Bundle US,cus_E5fnUnxsoAAfS5,,,true,src_1DdUR6GF2YxxrSPIggOdICA0,MasterCard,debit,1,2021,,pass,,in_1G8HxBGF2YxxrSPIvwrWDUZC,673CE6D-0015,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,01",US 2020-1101,
ch_1G8IkRGF2YxxrSPI7oCDSD64,Invoice 7DC311F-0027,Payment complete.,2020-02-04 04:10,"49,00",usd,Paid,mySugr Bundle US,cus_CegkEePcuGGZWc,,,true,src_1FPhBGGF2YxxrSPIg0KtjK72,Visa,credit,7,2022,,pass,pass,in_1G8Ho6GF2YxxrSPIza7rFqlF,7DC311F-0027,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1100,
ch_1G8IPhGF2YxxrSPImXlBhDpL,Invoice B92769EE-0011,Payment complete.,2020-02-04 03:49,"49,00",usd,Paid,mySugr Bundle US,cus_EozZY6vk9pSg9N,,,true,src_1ELLcaGF2YxxrSPI9K6lI2vI,MasterCard,credit,4,2020,,pass,pass,in_1G8HSiGF2YxxrSPIKDmksdFn,B92769EE-0011,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1099,
ch_1G8HeQGF2YxxrSPICsd2p8e5,Invoice E46C1665-0002,Payment complete.,2020-02-04 03:00,"49,00",usd,Paid,mySugr Bundle US,cus_GTzvZWOawOJNQE,,,true,src_1Fx1slGF2YxxrSPIxb8Z9zpi,Visa,debit,12,2023,,pass,pass,in_1G8GhTGF2YxxrSPIfGHAgWJK,E46C1665-0002,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",US 2020-1098,
ch_1G8HDnGF2YxxrSPIwYApvRUh,Invoice 68ED8796-0003,Payment complete.,2020-02-04 02:33,"49,00",usd,Paid,mySugr Bundle US,cus_GINC68JYdUF2tW,,,true,src_1FlmS8GF2YxxrSPIZoAs7Xj9,MasterCard,credit,9,2023,,pass,fail,in_1G8G0WGF2YxxrSPIiMIekrI5,68ED8796-0003,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"0,85",US 2020-1096,
ch_1G8GvsGF2YxxrSPIYl1tCAtu,Invoice BC76334F-0004,Payment complete.,2020-02-04 02:14,"49,00",usd,Paid,mySugr Bundle US,cus_G78K27n1gZj1xz,,,true,src_1Fau3OGF2YxxrSPIXTjikXHN,Visa,debit,1,2020,,pass,pass,in_1G8FuLGF2YxxrSPI6zfhEUXT,BC76334F-0004,po_1G9LUFGF2YxxrSPI6ZYsQ91d,"1,00",US 2020-1095,
ch_1G8FraGF2YxxrSPIQMHFLF3S,Charge for payment d278a996-d78f-4b1b-a432-f6c36a30a992,The bank returned the decline code `insufficient_funds`.,2020-02-04 01:06,"49,00",usd,Failed,,cus_Gfb3iuQV797WGx,,,false,src_1G8FqvGF2YxxrSPIvhwnXPU5,MasterCard,prepaid,3,2023,pass,pass,pass,,,,"0,00",,US
ch_1G8DrwGF2YxxrSPI6xJ483Az,Invoice 4FF50D24-0003,The bank returned the decline code `insufficient_funds`.,2020-02-03 22:58,"49,00",usd,Failed,mySugr Bundle US,cus_GFhN1vfMJMPGUx,,,false,src_1FjBxpGF2YxxrSPIk2dgKSJ6,Visa,debit,4,2023,,pass,pass,in_1G5J2nGF2YxxrSPIRZ88g2yF,4FF50D24-0003,,"0,00",,
ch_1G8DQ3GF2YxxrSPIbxadHpJB,Invoice F6F84E89-0002,Payment complete.,2020-02-03 22:29,"49,00",usd,Paid,mySugr Bundle US,cus_GTvM7RDRWAciS4,,,true,src_1FwxT1GF2YxxrSPIumuBSCdo,Visa,debit,9,2023,,pass,pass,in_1G8CI2GF2YxxrSPIQW3qc1mZ,F6F84E89-0002,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",US 2020-1093,
ch_1G8CCKGF2YxxrSPIT57qbeMG,Invoice FE89643-0051,Payment complete.,2020-02-03 21:11,"49,00",usd,Paid,mySugr Bundle US,cus_BqXBXK2MwnJJ9T,,,true,src_1FPbaAGF2YxxrSPIv2mGll6c,American Express,prepaid,9,2024,,,,in_1G8BBIGF2YxxrSPIEWFy9IL0,FE89643-0051,po_1G8ypqGF2YxxrSPI1ceJcjUN,,US 2020-1091,
ch_1G8BhMGF2YxxrSPIikVcawy6,Charge for payment 1d5afa87-de69-48e1-889e-22a42b87e991,Payment complete.,2020-02-03 20:39,"49,00",usd,Paid,,cus_GfWkvc7hUpw93P,,,true,src_1G8BhDGF2YxxrSPIc0JMvUmN,Visa,debit,7,2021,pass,unavailable,unavailable,,,po_1G8ypqGF2YxxrSPI1ceJcjUN,"0,63",,US
ch_1G8BP7GF2YxxrSPIShQ2WTse,Invoice 32A445CF-0002,Payment complete.,2020-02-03 20:20,"49,00",usd,Paid,mySugr Bundle US,cus_GTtSpy2Grx6efU,,,true,src_1FwveEGF2YxxrSPI5laOYuhp,MasterCard,debit,10,2021,,pass,pass,in_1G8AS3GF2YxxrSPI430bwsIb,32A445CF-0002,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",US 2020-1088,
ch_1G8AwtGF2YxxrSPIOYjfgFGu,Invoice 19A04CA4-0003,Payment complete.,2020-02-03 19:51,"49,00",usd,Paid,mySugr Bundle US,cus_GIGLfW2mkUBlgA,,,true,src_1FlgQKGF2YxxrSPIKMNVNX92,MasterCard,credit,9,2020,,pass,pass,in_1G89yfGF2YxxrSPISVzlmSWA,19A04CA4-0003,po_1G8ypqGF2YxxrSPI1ceJcjUN,"0,86",US 2020-1086,
ch_1G89A2GF2YxxrSPIuWLFfZoR,Invoice C71D8F4D-0007,Payment complete.,2020-02-03 17:56,"49,00",usd,Paid,mySugr Bundle US,cus_FYXbB3EF25GzRa,,,true,src_1FPbUNGF2YxxrSPI5GhFOx4b,Visa,debit,9,2023,,,,in_1G88CzGF2YxxrSPIA1evDMjP,C71D8F4D-0007,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",US 2020-1084,
ch_1G892uGF2YxxrSPImoQ8onm1,Invoice F3D383C-0012,Payment complete.,2020-02-03 17:49,"49,00",usd,Paid,mySugr Bundle US,cus_EdDudrhcqOgzk2,,,true,src_1E9xS9GF2YxxrSPInnykqOxJ,American Express,credit,2,2023,,pass,,in_1G884eGF2YxxrSPIY9pDvBo4,F3D383C-0012,po_1G8ypqGF2YxxrSPI1ceJcjUN,,US 2020-1082,
ch_1G892tGF2YxxrSPIZve9PvcS,Invoice 1CB619EA-0013,Payment complete.,2020-02-03 17:49,"49,00",usd,Paid,mySugr Bundle US,cus_EnTqHHRLoQb4DP,,,true,src_1FwtJxGF2YxxrSPISWbvEgNl,Visa,debit,1,2022,,pass,pass,in_1G886DGF2YxxrSPIo0R94CCX,1CB619EA-0013,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",US 2020-1083,
ch_1G88rWGF2YxxrSPIHATFk0OC,Charge for payment 9fb0ec4b-ba73-48ad-aab7-196f4262ac6a,Payment complete.,2020-02-03 17:37,"49,00",usd,Paid,,cus_GfToG662i4kgN9,,,true,src_1G88nmGF2YxxrSPI956TK4mA,Visa,debit,7,2023,pass,pass,pass,,,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",,US
ch_1G87LnGF2YxxrSPIshVBbvgX,Invoice 662A166F-0011,Payment complete.,2020-02-03 16:00,"49,00",usd,Paid,mySugr Bundle US,cus_Enn5GHbGzXqygr,,,true,src_1F37JBGF2YxxrSPIBIgz9xiL,Visa,debit,9,2024,,,,in_1G7TpKGF2YxxrSPItVfV3mFs,662A166F-0011,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",US 2020-1075,
ch_1G86rZGF2YxxrSPIfIS8Iq4h,Invoice 60E6E85-0040,Payment complete.,2020-02-03 15:29,"49,00",usd,Paid,mySugr Bundle US,cus_BqVj0b8irRJafF,,,true,src_1F3ROAGF2YxxrSPIITL48Emd,Visa,debit,8,2023,,,,in_1G85vQGF2YxxrSPIeXqYAgHs,60E6E85-0040,po_1G8ypqGF2YxxrSPI1ceJcjUN,"1,01",US 2020-1074,
ch_1G85npGF2YxxrSPIT06Xb33H,Invoice A633174C-0003,The bank returned the decline code `do_not_honor`.,2020-02-03 14:21,"49,00",usd,Failed,mySugr Bundle US,cus_GIBeb4N7E3F2a1,,,false,src_1FlbH4GF2YxxrSPIkHiN41SU,Visa,credit,3,2024,,pass,pass,in_1G84pXGF2YxxrSPILA1wROkQ,A633174C-0003,,"0,00",,
